,cts,industry
2020-05-24 08:00:00,42254.27850171001,84791.93295453998
2020-05-24 10:00:00,42688.33462984,84791.93295453998
2020-05-24 12:00:00,40534.66938953,84791.93295453998
2020-05-24 14:00:00,37389.08800417,84791.93295453998
2020-05-24 16:00:00,37183.31571376999,84791.93295453998
2020-05-24 18:00:00,37867.01682948999,84791.93295453998
2020-05-24 20:00:00,39560.60115185,84791.93295453998
2020-05-24 22:00:00,36689.129445290004,84791.93295453998
2020-05-25 00:00:00,35366.73493104,85258.96077375999
2020-05-25 02:00:00,33308.70416201999,85258.96077375999
2020-05-25 04:00:00,36972.83835311001,85258.96077375999
2020-05-25 06:00:00,46606.716397929995,85920.65363395998
2020-05-25 08:00:00,44937.82060580002,85937.97567045999
2020-05-25 10:00:00,40705.137656520004,85937.97567045999
2020-05-25 12:00:00,35290.54951715,85937.97567045999
2020-05-25 14:00:00,35066.70127807001,85937.97567045999
2020-05-25 16:00:00,32233.013217820004,85929.31465220999
2020-05-25 18:00:00,33239.451379750004,85920.65363395998
2020-05-25 20:00:00,36669.23049212001,85920.65363395998
2020-05-25 22:00:00,34376.56837228001,85589.80720386
2020-05-26 00:00:00,29168.789317430008,85258.96077375999
2020-05-26 02:00:00,30206.7193793,85258.96077375999
2020-05-26 04:00:00,33629.33798347999,85258.96077375999
2020-05-26 06:00:00,44168.343086049994,85920.65363395998
2020-05-26 08:00:00,48808.19799265999,85937.97567045999
2020-05-26 10:00:00,45834.298136680016,85937.97567045999
2020-05-26 12:00:00,41452.59823752,85937.97567045999
2020-05-26 14:00:00,34540.48198356001,85937.97567045999
2020-05-26 16:00:00,32884.24377448,85929.31465220999
2020-05-26 18:00:00,32494.45243458999,85920.65363395998
2020-05-26 20:00:00,31793.920413930005,85920.65363395998
2020-05-26 22:00:00,28711.862047329996,85589.80720386
2020-05-27 00:00:00,27431.78050981,85258.96077375999
2020-05-27 02:00:00,28434.801911549996,85258.96077375999
2020-05-27 04:00:00,31746.866201160003,85258.96077375999
2020-05-27 06:00:00,41648.76475540998,85920.65363395998
2020-05-27 08:00:00,45754.46289479998,85937.97567045999
2020-05-27 10:00:00,43455.735545179996,85937.97567045999
2020-05-27 12:00:00,39561.56818656999,85937.97567045999
2020-05-27 14:00:00,32612.497750789997,85937.97567045999
